date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/6/26,Î÷ÑÅÍ¼,113,1644,681,10401 ,8966 ,8862 ,6851 ,116,1751,714,6857 ,9761 ,6740 ,6851 
2016/6/27,Î÷ÑÅÍ¼,115,2108,852,9063 ,7286 ,6378 ,7116 ,120,2087,888,7450 ,14369 ,7379 ,7116 
2016/6/28,Î÷ÑÅÍ¼,112,2304,824,9559 ,8879 ,6579 ,7880 ,124,2109,906,8161 ,15366 ,7344 ,7880 
2016/6/29,Î÷ÑÅÍ¼,130,2190,827,6131 ,16486 ,6178 ,10743 ,115,2329,880,19424 ,8281 ,13784 ,10743 
2016/6/30,Î÷ÑÅÍ¼,122,2247,850,7843 ,11471 ,6968 ,10904 ,118,2339,954,5893 ,17797 ,3078 ,10904 
2016/7/1,Î÷ÑÅÍ¼,119,1979,766,10617 ,11479 ,8271 ,10081 ,117,2381,883,13145 ,17087 ,9863 ,10081 
2016/7/2,Î÷ÑÅÍ¼,114,1534,617,7298 ,15241 ,7034 ,14057 ,114,1889,713,20491 ,15112 ,9366 ,14057 
2016/7/3,Î÷ÑÅÍ¼,113,1463,621,8937 ,6615 ,7108 ,5847 ,117,1558,702,10330 ,13491 ,6810 ,5847 
2016/7/4,Î÷ÑÅÍ¼,117,2004,771,6859 ,17631 ,6679 ,14478 ,112,2013,891,9981 ,28488 ,7743 ,14478 
2016/7/5,Î÷ÑÅÍ¼,116,1817,749,9276 ,20180 ,6604 ,19520 ,134,1992,835,12002 ,8135 ,9342 ,19520 
2016/7/6,Î÷ÑÅÍ¼,115,1938,766,9486 ,16574 ,6811 ,9037 ,116,2298,910,4379 ,11489 ,3349 ,9037 
2016/7/7,Î÷ÑÅÍ¼,141,1918,728,17810 ,11426 ,17810 ,10478 ,111,1947,808,8383 ,9886 ,7286 ,10478 
2016/7/8,Î÷ÑÅÍ¼,119,1959,735,10306 ,9353 ,6863 ,9693 ,122,2136,777,6839 ,13975 ,6755 ,9693 
2016/7/9,Î÷ÑÅÍ¼,113,1721,594,8953 ,6964 ,6823 ,5010 ,124,1883,670,13072 ,15100 ,9801 ,5010 
2016/7/10,Î÷ÑÅÍ¼,120,1533,609,14107 ,13267 ,11083 ,11935 ,123,1535,690,33359 ,11199 ,33359 ,11935 
2016/7/11,Î÷ÑÅÍ¼,112,2019,750,7305 ,8328 ,5181 ,6202 ,121,2017,825,6921 ,18605 ,6844 ,6202 
2016/7/12,Î÷ÑÅÍ¼,129,1995,734,14043 ,8547 ,7260 ,7104 ,126,2103,877,25775 ,15166 ,14864 ,7104 
2016/7/13,Î÷ÑÅÍ¼,134,1713,701,11072 ,13901 ,8322 ,10437 ,114,1986,792,7510 ,11723 ,7069 ,10437 
2016/7/14,Î÷ÑÅÍ¼,117,1869,693,10533 ,11819 ,8199 ,12529 ,117,1929,762,5857 ,10199 ,5223 ,12529 
2016/7/15,Î÷ÑÅÍ¼,116,2025,706,6453 ,9117 ,6013 ,6219 ,123,2039,783,8478 ,15313 ,8025 ,6219 
2016/7/16,Î÷ÑÅÍ¼,109,1401,543,11395 ,9289 ,11761 ,9126 ,127,1599,612,17901 ,14276 ,10743 ,9126 
2016/7/17,Î÷ÑÅÍ¼,114,1329,551,5640 ,9527 ,4905 ,9347 ,120,1496,628,9195 ,13061 ,7428 ,9347 
2016/7/18,Î÷ÑÅÍ¼,121,1846,710,7814 ,13978 ,4825 ,13978 ,112,2005,814,15091 ,7194 ,9628 ,13978 
2016/7/19,Î÷ÑÅÍ¼,127,2161,787,10213 ,10093 ,6151 ,6982 ,127,2200,825,9151 ,19189 ,8552 ,6982 
2016/7/20,Î÷ÑÅÍ¼,128,1956,710,7074 ,27970 ,5475 ,26865 ,115,1716,719,8694 ,6644 ,5577 ,26865 
2016/7/21,Î÷ÑÅÍ¼,117,1986,734,4497 ,12434 ,4710 ,9904 ,138,2077,759,6981 ,21219 ,4958 ,9904 
2016/7/22,Î÷ÑÅÍ¼,114,1877,716,14238 ,9366 ,9726 ,7749 ,119,2094,771,15802 ,24095 ,10843 ,7749 
2016/7/23,Î÷ÑÅÍ¼,124,1412,565,8117 ,8649 ,7055 ,8297 ,116,1483,582,5728 ,9606 ,4911 ,8297 
2016/7/24,Î÷ÑÅÍ¼,108,1306,573,6571 ,8934 ,5885 ,7726 ,113,1432,623,6768 ,12326 ,5604 ,7726 
2016/7/25,Î÷ÑÅÍ¼,120,1869,718,8317 ,9807 ,6221 ,6881 ,117,1873,752,9796 ,11868 ,9097 ,6881 
2016/7/26,Î÷ÑÅÍ¼,114,1882,723,3993 ,13708 ,3016 ,7985 ,117,1770,755,9704 ,15460 ,6695 ,7985 
2016/7/27,Î÷ÑÅÍ¼,114,2061,763,8681 ,6112 ,8644 ,5444 ,117,2065,767,9042 ,11871 ,8476 ,5444 
2016/7/28,Î÷ÑÅÍ¼,123,2379,733,8816 ,7942 ,5415 ,7292 ,114,1962,779,34116 ,7112 ,9489 ,7292 
2016/7/29,Î÷ÑÅÍ¼,126,2031,716,7273 ,9718 ,5538 ,7894 ,123,2003,766,11982 ,10637 ,12173 ,7894 
2016/7/30,Î÷ÑÅÍ¼,113,1746,605,6013 ,7387 ,5115 ,7006 ,114,1586,633,10875 ,14510 ,8869 ,7006 
2016/7/31,Î÷ÑÅÍ¼,115,1454,594,7073 ,9018 ,5824 ,7915 ,108,1522,641,3900 ,8396 ,4786 ,7915 
2016/8/1,Î÷ÑÅÍ¼,113,2129,735,5395 ,13592 ,4841 ,12005 ,115,2166,816,14975 ,29178 ,10969 ,12005 
2016/8/2,Î÷ÑÅÍ¼,116,2214,789,7551 ,7039 ,5815 ,6355 ,107,1754,817,10071 ,8047 ,7479 ,6355 
2016/8/3,Î÷ÑÅÍ¼,119,1918,743,3745 ,13159 ,3088 ,9390 ,115,1781,780,5940 ,8951 ,4794 ,9390 
2016/8/4,Î÷ÑÅÍ¼,107,1658,667,6048 ,9281 ,5095 ,8992 ,121,1777,771,6526 ,9548 ,6060 ,8992 
2016/8/5,Î÷ÑÅÍ¼,116,1813,708,4446 ,12938 ,3000 ,11247 ,114,1759,735,14820 ,11263 ,6377 ,11247 
2016/8/6,Î÷ÑÅÍ¼,117,1295,544,8464 ,11499 ,6760 ,10924 ,111,1508,637,6591 ,5028 ,5501 ,10924 
2016/8/7,Î÷ÑÅÍ¼,115,1362,554,8021 ,10828 ,6974 ,7647 ,107,1211,578,4100 ,8097 ,3753 ,7647 
2016/8/8,Î÷ÑÅÍ¼,120,1748,713,9492 ,4092 ,7207 ,4092 ,112,2087,724,5684 ,8948 ,5050 ,4092 
2016/8/9,Î÷ÑÅÍ¼,123,1686,690,8503 ,9298 ,4821 ,8089 ,116,1765,726,4746 ,5463 ,4785 ,8089 
2016/8/10,Î÷ÑÅÍ¼,112,1527,635,9524 ,,8257 ,,119,1979,767,8512 ,8379 ,8391 ,
2016/8/11,Î÷ÑÅÍ¼,111,1539,634,,13465 ,,8812 ,123,1991,791,6218 ,16159 ,6015 ,8812 
2016/8/12,Î÷ÑÅÍ¼,116,1591,651,4756 ,9181 ,4401 ,6679 ,124,1768,688,3690 ,26484 ,2541 ,6679 
2016/8/13,Î÷ÑÅÍ¼,122,1238,510,8345 ,11253 ,6049 ,5860 ,114,1362,569,6019 ,10601 ,6594 ,5860 
2016/8/14,Î÷ÑÅÍ¼,114,1141,489,1945 ,9129 ,1945 ,8085 ,119,1107,514,5333 ,7021 ,4790 ,8085 
2016/8/15,Î÷ÑÅÍ¼,117,1686,625,4334 ,11767 ,3097 ,9887 ,115,1707,680,4428 ,10957 ,4706 ,9887 
2016/8/16,Î÷ÑÅÍ¼,116,1477,591,6061 ,4807 ,5277 ,4285 ,115,1686,700,6772 ,8554 ,5440 ,4285 
2016/8/17,Î÷ÑÅÍ¼,122,1124,477,6952 ,11831 ,4812 ,8221 ,112,1358,565,6443 ,6689 ,4794 ,8221 
2016/8/18,Î÷ÑÅÍ¼,109,1735,738,5446 ,7034 ,4808 ,6119 ,120,1986,864,12070 ,8783 ,5564 ,6119 
2016/8/19,Î÷ÑÅÍ¼,127,1550,567,10597 ,6441 ,9582 ,7032 ,119,1725,683,19307 ,11077 ,17736 ,7032 
2016/8/20,Î÷ÑÅÍ¼,115,1140,514,5852 ,11886 ,5852 ,7111 ,120,1565,606,7728 ,8746 ,5499 ,7111 
2016/8/21,Î÷ÑÅÍ¼,110,1207,497,3787 ,5796 ,3357 ,3781 ,132,1633,595,11169 ,8845 ,10455 ,3781 
2016/8/22,Î÷ÑÅÍ¼,117,1527,659,1567 ,11456 ,640 ,9529 ,126,1878,748,6391 ,12800 ,6388 ,9529 
2016/8/23,Î÷ÑÅÍ¼,120,1679,666,5363 ,9917 ,5339 ,9967 ,114,1804,790,9206 ,8026 ,6393 ,9967 
2016/8/24,Î÷ÑÅÍ¼,112,1140,518,3934 ,6010 ,3148 ,4889 ,114,1629,666,7824 ,7703 ,6273 ,4889 
2016/8/25,Î÷ÑÅÍ¼,106,1460,622,8692 ,6759 ,6970 ,6041 ,113,1675,724,5033 ,10381 ,4445 ,6041 
2016/8/26,Î÷ÑÅÍ¼,114,1428,617,7199 ,6840 ,5985 ,6866 ,116,1955,735,3440 ,12023 ,2503 ,6866 
2016/8/27,Î÷ÑÅÍ¼,116,1129,500,3380 ,6194 ,1963 ,6466 ,119,1429,589,5387 ,7747 ,4845 ,6466 
2016/8/28,Î÷ÑÅÍ¼,114,1317,557,5266 ,6531 ,5399 ,6421 ,115,1409,643,6889 ,7983 ,6315 ,6421 
2016/8/29,Î÷ÑÅÍ¼,123,1365,631,4541 ,6529 ,5428 ,5684 ,113,1788,783,9469 ,9707 ,9086 ,5684 
2016/8/30,Î÷ÑÅÍ¼,115,1477,654,5215 ,8476 ,4739 ,7880 ,119,1908,789,6394 ,5229 ,4794 ,7880 
2016/8/31,Î÷ÑÅÍ¼,108,1511,633,,6479 ,,7182 ,123,1989,765,6356 ,10359 ,4794 ,7182 
2016/9/1,Î÷ÑÅÍ¼,111,1224,584,2746 ,9770 ,2746 ,10527 ,128,1815,760,4484 ,10420 ,4764 ,10527 
2016/9/2,Î÷ÑÅÍ¼,109,1318,571,2744 ,6329 ,2744 ,6223 ,128,1665,728,7406 ,11751 ,5660 ,6223 
2016/9/3,Î÷ÑÅÍ¼,114,1282,517,4970 ,7062 ,4875 ,7243 ,127,1367,587,5342 ,11838 ,5085 ,7243 
2016/9/4,Î÷ÑÅÍ¼,111,1060,503,2506 ,8430 ,2506 ,7215 ,108,1394,583,2975 ,3575 ,1683 ,7215 
2016/9/5,Î÷ÑÅÍ¼,123,1512,589,4174 ,15712 ,4630 ,8248 ,117,1981,741,7204 ,5063 ,5703 ,8248 
2016/9/6,Î÷ÑÅÍ¼,123,1400,590,6417 ,8089 ,4623 ,7637 ,123,1629,686,2435 ,7315 ,2275 ,7637 
2016/9/7,Î÷ÑÅÍ¼,118,1218,541,,16904 ,,11386 ,119,1530,638,3976 ,9775 ,2275 ,11386 
2016/9/8,Î÷ÑÅÍ¼,110,1274,558,1781 ,10120 ,1383 ,10576 ,124,1896,708,7895 ,5071 ,7288 ,10576 
2016/9/9,Î÷ÑÅÍ¼,109,1431,579,,7365 ,,5262 ,124,1815,685,3911 ,8233 ,3032 ,5262 
2016/9/10,Î÷ÑÅÍ¼,115,1053,474,4101 ,8787 ,3076 ,7755 ,127,1630,644,6324 ,3975 ,2791 ,7755 
2016/9/11,Î÷ÑÅÍ¼,109,1106,477,4641 ,6731 ,4641 ,6515 ,114,1337,597,6142 ,5348 ,4281 ,6515 
2016/9/12,Î÷ÑÅÍ¼,113,1401,591,4767 ,9009 ,3645 ,9336 ,117,1818,722,11009 ,13283 ,6321 ,9336 
2016/9/13,Î÷ÑÅÍ¼,114,1377,575,5567 ,10038 ,4170 ,9033 ,119,1524,685,6327 ,6521 ,5275 ,9033 
2016/9/14,Î÷ÑÅÍ¼,112,1154,534,2674 ,13045 ,2360 ,11831 ,117,1595,647,3908 ,5924 ,3448 ,11831 
2016/9/15,Î÷ÑÅÍ¼,106,947,497,,6234 ,,4945 ,121,1339,517,9143 ,16316 ,6943 ,4945 
2016/9/16,Î÷ÑÅÍ¼,105,1179,520,4491 ,7909 ,4832 ,7620 ,114,1141,551,2746 ,5781 ,2683 ,7620 
2016/9/17,Î÷ÑÅÍ¼,114,1175,529,,11463 ,,7265 ,112,1266,600,6053 ,5831 ,5698 ,7265 
2016/9/18,Î÷ÑÅÍ¼,116,1639,684,3669 ,8111 ,2113 ,7322 ,113,1893,737,3180 ,5333 ,2474 ,7322 
2016/9/19,Î÷ÑÅÍ¼,116,1475,651,9146 ,7084 ,5296 ,7617 ,117,1420,678,4115 ,6856 ,3065 ,7617 
2016/9/20,Î÷ÑÅÍ¼,111,1612,627,,4721 ,,4074 ,113,1629,675,7330 ,7898 ,6129 ,4074 
2016/9/21,Î÷ÑÅÍ¼,127,1717,617,,8982 ,,7872 ,107,1711,687,9438 ,3595 ,5113 ,7872 
2016/9/22,Î÷ÑÅÍ¼,113,1371,596,4893 ,4701 ,3439 ,4545 ,122,1550,663,3494 ,14187 ,2241 ,4545 
2016/9/23,Î÷ÑÅÍ¼,113,1364,556,3418 ,7874 ,2344 ,3858 ,116,1514,675,4072 ,11929 ,3415 ,3858 
2016/9/24,Î÷ÑÅÍ¼,110,1031,465,2702 ,10994 ,2260 ,11209 ,105,1050,522,5207 ,5586 ,2237 ,11209 
2016/9/25,Î÷ÑÅÍ¼,107,1095,478,,4652 ,,3642 ,114,1109,529,4283 ,5573 ,4283 ,3642 
2016/9/26,Î÷ÑÅÍ¼,114,1509,604,5468 ,4180 ,4118 ,4111 ,122,1730,708,3263 ,5846 ,2365 ,4111 
2016/9/27,Î÷ÑÅÍ¼,109,1284,580,4515 ,11289 ,2447 ,9034 ,125,1612,657,4237 ,7671 ,3030 ,9034 
2016/9/28,Î÷ÑÅÍ¼,106,1362,592,2362 ,4322 ,2139 ,4064 ,114,1434,650,2232 ,6102 ,793 ,4064 
2016/9/29,Î÷ÑÅÍ¼,113,1572,628,3012 ,8097 ,2306 ,5595 ,118,1524,662,5496 ,7781 ,3448 ,5595 
2016/9/30,Î÷ÑÅÍ¼,124,1527,576,3381 ,7642 ,2344 ,7587 ,126,1489,634,2358 ,7210 ,2192 ,7587 
2016/10/1,Î÷ÑÅÍ¼,114,1014,470,5365 ,19153 ,3228 ,11240 ,118,1071,488,3150 ,8514 ,2265 ,11240 
2016/10/2,Î÷ÑÅÍ¼,118,988,441,2244 ,9044 ,2203 ,7061 ,126,1104,474,4898 ,6468 ,4551 ,7061 
2016/10/3,Î÷ÑÅÍ¼,114,874,434,5082 ,5648 ,3363 ,3887 ,114,1056,492,4333 ,5711 ,4343 ,3887 
2016/10/4,Î÷ÑÅÍ¼,107,810,403,3231 ,,2395 ,,109,945,474,2591 ,5967 ,2136 ,
2016/10/5,Î÷ÑÅÍ¼,113,1023,450,3031 ,4238 ,2211 ,4232 ,106,1005,491,2838 ,9206 ,2744 ,4232 
2016/10/6,Î÷ÑÅÍ¼,117,1038,451,3336 ,6000 ,2413 ,4810 ,114,1019,515,3567 ,8156 ,3522 ,4810 
2016/10/7,Î÷ÑÅÍ¼,108,1083,506,4141 ,7049 ,2523 ,6502 ,117,1265,547,6874 ,5006 ,8104 ,6502 
2016/10/8,Î÷ÑÅÍ¼,115,1516,634,2456 ,5500 ,2456 ,4273 ,119,1355,670,6735 ,5372 ,4440 ,4273 
2016/10/9,Î÷ÑÅÍ¼,124,1581,647,3546 ,6101 ,3092 ,4218 ,123,1338,627,4635 ,10821 ,3887 ,4218 
2016/10/10,Î÷ÑÅÍ¼,129,1537,612,3776 ,13100 ,2208 ,9899 ,114,1396,631,5065 ,9445 ,3194 ,9899 
2016/10/11,Î÷ÑÅÍ¼,128,1534,595,3158 ,9294 ,2445 ,9394 ,113,1350,630,3163 ,8022 ,3141 ,9394 
2016/10/12,Î÷ÑÅÍ¼,118,1423,607,4011 ,13077 ,2396 ,4305 ,114,1253,631,5642 ,11332 ,5486 ,4305 
2016/10/13,Î÷ÑÅÍ¼,112,1366,531,3209 ,6018 ,2200 ,4389 ,117,1501,623,3575 ,8200 ,2704 ,4389 
2016/10/14,Î÷ÑÅÍ¼,105,1276,558,4377 ,8150 ,3933 ,5321 ,110,1268,587,1860 ,6902 ,1452 ,5321 
2016/10/15,Î÷ÑÅÍ¼,113,1161,465,3240 ,7588 ,2344 ,5327 ,112,1182,522,5117 ,10365 ,4526 ,5327 
2016/10/16,Î÷ÑÅÍ¼,110,1087,496,3845 ,6083 ,2912 ,4694 ,111,1130,498,3156 ,5871 ,2499 ,4694 
2016/10/17,Î÷ÑÅÍ¼,123,1796,617,9518 ,7585 ,4591 ,5046 ,117,1386,632,4233 ,5320 ,2983 ,5046 
2016/10/18,Î÷ÑÅÍ¼,114,1554,618,3693 ,7014 ,3381 ,7355 ,120,1484,653,2998 ,7309 ,3199 ,7355 
2016/10/19,Î÷ÑÅÍ¼,110,1448,569,3271 ,8077 ,2841 ,7218 ,114,1613,622,6690 ,5575 ,6690 ,7218 
2016/10/20,Î÷ÑÅÍ¼,111,1221,475,2965 ,6811 ,2470 ,5937 ,130,1419,553,2154 ,13938 ,1926 ,5937 
2016/10/21,Î÷ÑÅÍ¼,114,1169,484,1782 ,7260 ,1912 ,8083 ,117,1027,463,7960 ,6864 ,3825 ,8083 
2016/10/22,Î÷ÑÅÍ¼,114,981,390,6870 ,8212 ,4538 ,6803 ,107,1036,410,3942 ,5206 ,3965 ,6803 
2016/10/23,Î÷ÑÅÍ¼,112,835,364,4518 ,6870 ,3105 ,6870 ,117,858,387,4042 ,7622 ,2566 ,6870 
2016/10/24,Î÷ÑÅÍ¼,107,1171,510,2276 ,7722 ,2266 ,7012 ,113,1332,557,2147 ,5669 ,1926 ,7012 
2016/10/25,Î÷ÑÅÍ¼,121,1366,564,2045 ,6638 ,1923 ,5475 ,115,1369,635,2554 ,9650 ,2287 ,5475 
2016/10/26,Î÷ÑÅÍ¼,115,1537,644,3754 ,7727 ,2301 ,5958 ,111,1434,589,3384 ,4156 ,2862 ,5958 
2016/10/27,Î÷ÑÅÍ¼,122,1486,645,5922 ,6519 ,3785 ,5663 ,113,1408,643,2900 ,4642 ,2285 ,5663 
2016/10/28,Î÷ÑÅÍ¼,118,1490,621,4695 ,5549 ,1976 ,4422 ,123,1443,610,2666 ,5547 ,2067 ,4422 
2016/10/29,Î÷ÑÅÍ¼,117,1157,487,2852 ,7089 ,2206 ,6521 ,114,1266,524,2041 ,6406 ,1961 ,6521 
2016/10/30,Î÷ÑÅÍ¼,114,1127,486,3393 ,9150 ,2992 ,7134 ,124,1080,524,3492 ,6431 ,2747 ,7134 
2016/10/31,Î÷ÑÅÍ¼,114,1243,548,3065 ,8649 ,2397 ,7320 ,123,1423,619,1902 ,7491 ,1992 ,7320 
2016/11/1,Î÷ÑÅÍ¼,119,1192,556,1766 ,11271 ,1551 ,10642 ,120,1666,647,2056 ,9262 ,2056 ,10642 
2016/11/2,Î÷ÑÅÍ¼,114,1403,584,6551 ,5816 ,6156 ,3815 ,108,1428,599,2512 ,6053 ,2081 ,3815 
2016/11/3,Î÷ÑÅÍ¼,115,1478,613,3812 ,4196 ,2684 ,3879 ,119,1643,636,2888 ,5486 ,2083 ,3879 
2016/11/4,Î÷ÑÅÍ¼,109,1461,671,6843 ,7731 ,2036 ,5651 ,132,1709,673,3175 ,9575 ,3123 ,5651 
2016/11/5,Î÷ÑÅÍ¼,105,1118,502,2265 ,,2265 ,,110,1255,525,3599 ,5424 ,3450 ,
2016/11/6,Î÷ÑÅÍ¼,109,1056,522,6843 ,1454 ,3920 ,1454 ,113,1177,534,2178 ,5721 ,2083 ,1454 
2016/11/7,Î÷ÑÅÍ¼,111,1661,650,2714 ,8163 ,2022 ,7133 ,117,1566,656,2400 ,8150 ,2068 ,7133 
2016/11/8,Î÷ÑÅÍ¼,112,1617,641,3875 ,4793 ,3765 ,4497 ,114,1626,682,2666 ,10396 ,2057 ,4497 
2016/11/9,Î÷ÑÅÍ¼,108,1338,564,2040 ,9872 ,2040 ,4908 ,118,1306,602,5696 ,8467 ,3991 ,4908 
2016/11/10,Î÷ÑÅÍ¼,108,1428,592,4125 ,3706 ,3315 ,3663 ,112,1468,635,6815 ,12975 ,2821 ,3663 
2016/11/11,Î÷ÑÅÍ¼,108,1202,585,,3769 ,,2528 ,107,1416,599,3426 ,5814 ,3082 ,2528 
2016/11/12,Î÷ÑÅÍ¼,110,1056,457,,8480 ,,8538 ,116,1143,488,882 ,6840 ,280 ,8538 
2016/11/13,Î÷ÑÅÍ¼,111,1347,536,,16868 ,,10209 ,125,1313,583,9237 ,9427 ,5647 ,10209 
2016/11/14,Î÷ÑÅÍ¼,122,1715,665,2513 ,9395 ,1941 ,8783 ,116,1608,683,4296 ,8505 ,3840 ,8783 
2016/11/15,Î÷ÑÅÍ¼,117,1584,622,1333 ,5962 ,1333 ,5164 ,117,1515,635,3121 ,4003 ,2348 ,5164 
2016/11/16,Î÷ÑÅÍ¼,127,1518,619,2572 ,5185 ,2352 ,4164 ,118,1697,666,3496 ,9729 ,3384 ,4164 
2016/11/17,Î÷ÑÅÍ¼,125,1587,636,4306 ,6411 ,3335 ,4741 ,117,1716,660,4925 ,13211 ,3383 ,4741 
2016/11/18,Î÷ÑÅÍ¼,111,1488,582,2262 ,5437 ,2262 ,4402 ,121,1899,647,7088 ,8044 ,4086 ,4402 
2016/11/19,Î÷ÑÅÍ¼,114,1003,456,2001 ,14831 ,1995 ,14831 ,125,1278,524,6740 ,7663 ,5711 ,14831 
2016/11/20,Î÷ÑÅÍ¼,114,1269,507,,9364 ,,8768 ,113,1313,537,4389 ,10182 ,2923 ,8768 
2016/11/21,Î÷ÑÅÍ¼,118,1765,630,1991 ,3816 ,1993 ,3691 ,117,1930,705,3132 ,6981 ,2355 ,3691 
2016/11/22,Î÷ÑÅÍ¼,118,1464,591,3370 ,8853 ,3894 ,7665 ,118,1671,662,1514 ,7929 ,2031 ,7665 
2016/11/23,Î÷ÑÅÍ¼,119,1514,574,2801 ,7676 ,2252 ,6199 ,120,1843,668,7451 ,6730 ,2098 ,6199 
2016/11/24,Î÷ÑÅÍ¼,125,1248,532,4719 ,6891 ,3518 ,5982 ,131,1765,641,2669 ,8000 ,2053 ,5982 
2016/11/25,Î÷ÑÅÍ¼,116,1173,514,2059 ,7861 ,2057 ,7208 ,123,1633,589,3930 ,8127 ,3483 ,7208 
2016/11/26,Î÷ÑÅÍ¼,114,931,435,,12393 ,,9213 ,120,1139,467,2951 ,6066 ,2062 ,9213 
2016/11/27,Î÷ÑÅÍ¼,114,804,387,2022 ,7602 ,1986 ,6238 ,112,1266,490,7531 ,8981 ,2830 ,6238 
2016/11/28,Î÷ÑÅÍ¼,113,1271,537,7422 ,4975 ,4276 ,3850 ,124,1647,686,4555 ,12845 ,2562 ,3850 
2016/11/29,Î÷ÑÅÍ¼,105,1040,526,2252 ,5625 ,2252 ,3877 ,117,1604,635,2382 ,4344 ,2103 ,3877 
2016/11/30,Î÷ÑÅÍ¼,123,1309,556,4551 ,7499 ,3950 ,7741 ,124,1552,660,3364 ,38406 ,2317 ,7741 
2016/12/1,Î÷ÑÅÍ¼,110,1482,627,3527 ,7389 ,2238 ,4947 ,113,1628,689,3212 ,15787 ,2019 ,4947 
2016/12/2,Î÷ÑÅÍ¼,109,1595,631,1894 ,7777 ,1885 ,5869 ,123,1726,724,7044 ,4550 ,3624 ,5869 
2016/12/3,Î÷ÑÅÍ¼,121,1139,492,4129 ,8037 ,2820 ,6184 ,116,1457,611,2359 ,4849 ,2359 ,6184 
2016/12/4,Î÷ÑÅÍ¼,108,1227,511,2002 ,18417 ,2002 ,18417 ,114,1536,603,4130 ,5024 ,3624 ,18417 
2016/12/5,Î÷ÑÅÍ¼,116,1732,622,3251 ,7320 ,3327 ,7257 ,122,1812,683,5934 ,12250 ,2143 ,7257 
2016/12/6,Î÷ÑÅÍ¼,133,1567,650,2218 ,10782 ,1941 ,8330 ,118,1771,735,4220 ,9991 ,2017 ,8330 
2016/12/7,Î÷ÑÅÍ¼,114,1435,606,5094 ,6132 ,3876 ,4322 ,114,1986,708,4360 ,8225 ,4320 ,4322 
2016/12/8,Î÷ÑÅÍ¼,110,1477,611,4434 ,10799 ,2547 ,7090 ,123,1768,658,4262 ,12583 ,3352 ,7090 
2016/12/9,Î÷ÑÅÍ¼,110,1247,574,2886 ,16572 ,2886 ,6293 ,123,1851,705,4351 ,8749 ,2565 ,6293 
2016/12/10,Î÷ÑÅÍ¼,109,1064,498,4544 ,7028 ,2237 ,7579 ,124,1210,572,5993 ,11420 ,4436 ,7579 
2016/12/11,Î÷ÑÅÍ¼,105,1022,483,4960 ,5241 ,3148 ,5241 ,136,1428,597,3179 ,6043 ,2825 ,5241 
2016/12/12,Î÷ÑÅÍ¼,119,1516,623,4087 ,11069 ,2035 ,11981 ,123,2027,762,3970 ,10980 ,3370 ,11981 
2016/12/13,Î÷ÑÅÍ¼,124,1414,620,4424 ,5159 ,3732 ,5349 ,123,1800,726,4439 ,8018 ,3652 ,5349 
2016/12/14,Î÷ÑÅÍ¼,126,1441,594,4728 ,7965 ,4513 ,6245 ,112,1886,737,3611 ,6397 ,1894 ,6245 
2016/12/15,Î÷ÑÅÍ¼,127,1419,590,4622 ,10108 ,4010 ,9831 ,114,1491,618,3999 ,7041 ,1824 ,9831 
2016/12/16,Î÷ÑÅÍ¼,111,1514,637,12122 ,10986 ,8425 ,10195 ,123,1854,719,9481 ,8323 ,7373 ,10195 
2016/12/17,Î÷ÑÅÍ¼,121,1093,474,6042 ,10940 ,4224 ,8988 ,115,1598,618,16780 ,9297 ,13938 ,8988 
2016/12/18,Î÷ÑÅÍ¼,114,1099,465,6221 ,15171 ,3439 ,14814 ,106,1605,630,9666 ,4093 ,7141 ,14814 
2016/12/19,Î÷ÑÅÍ¼,112,1660,634,6913 ,8753 ,3206 ,8295 ,107,1923,689,4001 ,7604 ,2991 ,8295 
2016/12/20,Î÷ÑÅÍ¼,114,1421,631,3143 ,17318 ,2730 ,9550 ,123,1981,720,11837 ,12412 ,9747 ,9550 
2016/12/21,Î÷ÑÅÍ¼,114,1592,609,2326 ,10344 ,2112 ,7802 ,111,1848,709,6181 ,4961 ,4188 ,7802 
2016/12/22,Î÷ÑÅÍ¼,113,1423,618,4903 ,5753 ,3869 ,5349 ,107,1726,672,2001 ,9130 ,1576 ,5349 
2016/12/23,Î÷ÑÅÍ¼,116,1198,555,5808 ,7380 ,3435 ,5887 ,114,1807,641,8486 ,4756 ,6953 ,5887 
2016/12/24,Î÷ÑÅÍ¼,116,1071,467,14373 ,4008 ,8505 ,3599 ,114,1221,524,7037 ,8586 ,5131 ,3599 
2016/12/25,Î÷ÑÅÍ¼,107,1200,500,7596 ,6945 ,4704 ,6403 ,110,1376,537,,11584 ,,6403 
2016/12/26,Î÷ÑÅÍ¼,114,1621,638,,9458 ,,9662 ,116,1843,713,10162 ,7060 ,8985 ,9662 
2016/12/27,Î÷ÑÅÍ¼,108,1325,607,2358 ,,2358 ,,116,1743,663,7385 ,10208 ,6127 ,
2016/12/28,Î÷ÑÅÍ¼,113,1371,561,7282 ,6679 ,6292 ,6679 ,106,1500,670,4811 ,,4154 ,6679 
2016/12/29,Î÷ÑÅÍ¼,105,1463,594,6378 ,,6378 ,,104,1672,638,,7061 ,,
